,id,artwork_name,artist_full_name,artist_first_name,artist_last_name,creation_year,century,source_url,image_url,collection_origins,artwork_type,school,original_id_in_collection,created_at,last_modified,omni_id,created_by_id,general_type,geocoded,color_pallete,dominant_color,palette_count
175,88539bb0-bb7e-4bd9-b52b-3ca8b959e1d8,girl looking out of a skylight,laurits andersen ring,laurits andersen,ring,1885.0,19.0,https://www.wga.hu/html/r/ring_lau/skylight.html,http://www.wga.hu/art/r/ring_lau/skylight.jpg,Web Gallery of Art '17,painting,danish,34003,2017-11-15,2017-12-21,33996,1,painting,f,"[u'#e1cfc5', u'#ad8f74', u'#8e6349', u'#6c533f', u'#39271f', u'#241b19', u'#1f1514', u'#120d0e', u'#ceb8aa', u'#4e382a', u'#2d201c', u'#181213']",#120d0e,"[4151, 6256, 5120, 4761, 5845, 4552, 5259, 7464, 5046, 6078, 4326, 6678]"
176,c9ae1f87-0303-4b15-aa50-34f170637e0e,christ in majesty,german romanesque painter,german,romanesque painter,1180.0,12.0,https://www.wga.hu/html/zgothic/mural/12c2/09german.html,http://www.wga.hu/art/zgothic/mural/12c2/09german.jpg,Web Gallery of Art '17,painting,german,34525,2017-11-15,2017-12-21,34518,1,painting,f,"[u'#aa8d69', u'#9c7550', u'#784d34', u'#27191e', u'#decead', u'#c2aa82', u'#94623d', u'#746255', u'#604034', u'#5b3226', u'#594c49', u'#3f3237']",#3f3237,"[6479, 5402, 5517, 7447, 3530, 5518, 4575, 5719, 4192, 4692, 4865, 7600]"
177,1893bfaa-1f9e-4760-9a00-fe6581e9bacd,ariadne handing theseus the thread,johann michael rottmayr,johann michael,rottmayr,1705.0,18.0,https://www.wga.hu/html/r/rottmayr/rossau2.html,http://www.wga.hu/art/r/rottmayr/rossau2.jpg,Web Gallery of Art '17,painting,austrian,34873,2017-11-15,2017-12-21,34866,1,painting,f,"[u'#cccdc8', u'#b7afa9', u'#a78166', u'#896750', u'#75797a', u'#a29a94', u'#90806f', u'#857e72', u'#744e3c', u'#706657', u'#564e45', u'#3f2a23']",#a29a94,"[3575, 5623, 3784, 5951, 3490, 7734, 3681, 3283, 7663, 6574, 6533, 7645]"
178,bf1fab9c-9210-402e-9e63-9247c48b4452,gravity of the situation,nanomortis,nanomortis,nanomortis,2015.0,21.0,https://nanomortis.deviantart.com/art/Gravity-Of-The-Situation-533832898,https://pre00.deviantart.net/ae90/th/pre/f/2015/138/2/9/gravity_of_the_situation_by_nanomortis-d8ttw3m.png,DeviantArt,painting,modern,533832898,2017-11-16,2017-12-21,4039176,1,painting,f,"[u'#fefffa', u'#fdefea', u'#fcafc0', u'#e2adbe', u'#9291a6', u'#0d718f', u'#01111b', u'#a8a0b2', u'#822a48', u'#65829b', u'#2e7a98', u'#001c2b']",#0d718f,"[5728, 3182, 8845, 4105, 4990, 10258, 8718, 5074, 2612, 4363, 6475, 1186]"
179,de3e4e67-7873-4670-9ef9-c2e1fa203961,plate (page 159) from the illustrated book carmen,a b l o   p i c a s s o p,a b l o   p i c a s s o,p,1948.0,20.0,http://www.moma.org/collection/works/29797,https://www.moma.org//media/W1siZiIsIjE3NDI0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=6ab3928a9d2f7229,MOMA - New York,illustrated book,unknown,29797,2017-11-15,2017-12-21,2008235,1,print,f,"[u'#f0ede3', u'#efebde', u'#eeebe2', u'#edebdf', u'#ece9dd', u'#d0cdc0', u'#eeece0', u'#efebe0', u'#f3f0ea', u'#f0ece3', u'#eeeadf', u'#eceadf']",#eeece0,"[4368, 446, 5322, 8180, 9137, 1139, 10387, 7193, 2926, 6001, 7287, 3150]"
180,cf1f4216-61b3-419b-bae7-c6de53cf159d,leaf and insect from corps perdu,a b l o   p i c a s s o p,a b l o   p i c a s s o,p,1949.0,20.0,http://www.moma.org/collection/works/29818,https://www.moma.org//media/W1siZiIsIjE3NDU4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=e37c046fac2f9ccb,MOMA - New York,illustrated book,unknown,29818,2017-11-15,2017-12-21,2008254,1,print,f,"[u'#f1efe6', u'#eeebdd', u'#ece9db', u'#eae7d7', u'#e8e3d1', u'#edeadc', u'#ebe8d9', u'#eae4d2', u'#e9e4d1', u'#e7e2cf', u'#e6e0cd', u'#cec8b7']",#e6e0cd,"[3847, 6620, 5678, 5351, 3954, 5786, 5338, 5564, 5493, 6678, 9608, 1619]"
181,10936a40-8d03-404d-933d-bc4efb49d4a5,de mmoire d'homme,a b l o   p i c a s s o p,a b l o   p i c a s s o,p,1950.0,20.0,http://www.moma.org/collection/works/29853,https://www.moma.org//media/W1siZiIsIjE3NDU5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=c2bb88eedfc55ff8,MOMA - New York,illustrated book,unknown,29853,2017-11-15,2017-12-21,2008287,1,print,f,"[u'#f5f1ec', u'#f1ede5', u'#efebe2', u'#ede9df', u'#858174', u'#edeadf', u'#f2eee7', u'#efece2', u'#eeeadf', u'#ede8dc', u'#ebe8dc', u'#e3decf']",#ebe8dc,"[2763, 5197, 3913, 5008, 5345, 6887, 6450, 6272, 5721, 3917, 9019, 5044]"
182,dc2487a3-e8e6-4359-9a73-72a2daf7b910,plate (page 61) from the illustrated book de mmoire d'homme,a b l o   p i c a s s o p,a b l o   p i c a s s o,p,1950.0,20.0,http://www.moma.org/collection/works/29857,https://www.moma.org//media/W1siZiIsIjE3NDU5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=f2e0115dfa513766,MOMA - New York,illustrated book,unknown,29857,2017-11-15,2017-12-21,2008291,1,print,f,"[u'#f4efe9', u'#f3efe5', u'#f2efe8', u'#f0efe5', u'#f2efea', u'#605f58', u'#f5f2ec', u'#f3f0ea', u'#f1eee7', u'#f0ece3', u'#ece8dd', u'#bfbaad']",#f2efe8,"[723, 1595, 10053, 1248, 1808, 8524, 3703, 9433, 8546, 6976, 8461, 4466]"
183,8a05983e-e7ec-4404-8c3d-ae8cb6a9e8d6,susanna and the elders,peter paul rubens,peter paul,rubens,1611.0,17.0,https://www.wga.hu/html/r/rubens/61other/051susan.html,http://www.wga.hu/art/r/rubens/61other/051susan.jpg,Web Gallery of Art '17,painting,flemish,35186,2017-11-15,2017-12-21,35179,1,painting,f,"[u'#c6a365', u'#a57f4e', u'#57290d', u'#42230e', u'#2a1104', u'#ddc680', u'#8d602e', u'#804219', u'#673c19', u'#5a2008', u'#513218', u'#371e0c']",#42230e,"[3995, 4097, 4331, 10412, 7196, 4411, 4334, 4147, 4866, 3524, 6363, 7860]"
184,7eb37122-e594-4c2e-b517-be71f4e61a4f,st john the evangelist,camillo rusconi,camillo,rusconi,1715.0,18.0,https://www.wga.hu/html/r/rusconi/johnbapt.html,http://www.wga.hu/art/r/rusconi/johnbapt.jpg,Web Gallery of Art '17,sculpture,italian,35344,2017-11-15,2017-12-21,35337,1,sculpture,f,"[u'#d5cdd2', u'#bcb1b2', u'#9a8b86', u'#5e5754', u'#423733', u'#211b1b', u'#e8e6ea', u'#7b7473', u'#4a4443', u'#2f2c2d', u'#121012', u'#070608']",#070608,"[5796, 6348, 4622, 6383, 4649, 5413, 3911, 4547, 6072, 5932, 3747, 8116]"
185,dd896869-ddff-4286-a71e-55df165c417b,general view,giovanni battista sacchetti,giovanni battista,sacchetti,1734.0,18.0,https://www.wga.hu/html/s/sacchett/lagranja.html,http://www.wga.hu/art/s/sacchett/lagranja.jpg,Web Gallery of Art '17,architecture,italian,35472,2017-11-15,2017-12-21,35465,1,photograph,f,"[u'#cbf1fc', u'#ae9f8f', u'#252319', u'#ecf6e3', u'#c9dae1', u'#888883', u'#736851', u'#5a523e', u'#4e4231', u'#3c3c2f', u'#343023', u'#0d100b']",#cbf1fc,"[8620, 3412, 7233, 4569, 3611, 4512, 7145, 5473, 3891, 3825, 5529, 7716]"
186,696c9cd7-7313-4fe3-a428-646a6796b287,the third church at cluny,mile sagot,mile,sagot,1840.0,19.0,https://www.wga.hu/html/s/sagot/cluny1.html,http://www.wga.hu/art/s/sagot/cluny1.jpg,Web Gallery of Art '17,graphics,french,35536,2017-11-15,2017-12-21,35529,1,drawing,f,"[u'#eeeff0', u'#d7d7d9', u'#cccdce', u'#b8b9ba', u'#868786', u'#717372', u'#606160', u'#383938', u'#e5e6e8', u'#dddee0', u'#a5a6a6', u'#989a99']",#cccdce,"[4487, 5307, 7115, 6631, 6153, 5166, 5551, 6246, 4466, 4145, 5052, 5217]"
187,9c0cbebc-34f2-4b46-8a82-53cd1ee80124,madonna del parto,jacopo sansovino,jacopo,sansovino,1518.0,16.0,https://www.wga.hu/html/s/sansovin/jacopo/2/parto1.html,http://www.wga.hu/art/s/sansovin/jacopo/2/parto1.jpg,Web Gallery of Art '17,sculpture,italian,35825,2017-11-15,2017-12-21,35818,1,sculpture,f,"[u'#adadad', u'#979797', u'#5f5f5f', u'#4f4f4f', u'#e6e6e6', u'#d2d2d2', u'#c6c6c6', u'#bcbcbc', u'#828282', u'#727272', u'#464646', u'#3a3a3a']",#979797,"[6845, 7205, 6570, 5180, 4023, 4575, 4376, 5153, 5077, 4813, 4850, 6869]"
188,683a9627-3bed-41df-96ac-952b08e0b9bb,river landscape with a ferry,cornelis symonsz. van der schalcke,cornelis symonsz. van der,schalcke,1649.0,17.0,https://www.wga.hu/html/s/schalck/riverlan.html,http://www.wga.hu/art/s/schalck/riverlan.jpg,Web Gallery of Art '17,painting,dutch,36062,2017-11-15,2017-12-21,36055,1,painting,f,"[u'#dacbb2', u'#c6ab8a', u'#453320', u'#2f1b0c', u'#e3d6be', u'#d0c0a8', u'#c8b69b', u'#bcaa8f', u'#b39876', u'#a38869', u'#846c52', u'#624427']",#2f1b0c,"[5687, 5201, 5070, 7307, 4091, 5947, 6726, 4500, 4840, 5629, 6180, 4358]"
189,b5e8f33b-d34b-4372-8e80-1fe7b82f1848,amarie of the vanyar,filat,filat,filat,2009.0,21.0,https://filat.deviantart.com/art/Amarie-of-the-vanyar-144205439,https://orig00.deviantart.net/5d2b/f/2009/324/0/4/amarie_of_the_vanyar_by_filat.jpg,DeviantArt,painting,modern,144205439,2017-11-15,2017-12-21,4006007,1,painting,f,"[u'#f1c98b', u'#e9e7c4', u'#ddd9b1', u'#cfb177', u'#93976a', u'#8b8356', u'#b8c8ab', u'#b49862', u'#9ea881', u'#859068', u'#6f7e59', u'#656643']",#9ea881,"[6169, 3978, 3142, 5097, 7979, 2652, 4902, 3178, 9130, 6353, 7650, 5306]"
190,a1f4a751-7590-40c6-9464-55d884c8ab89,luna,johann gregor van der schardt,johann gregor van der,schardt,1570.0,16.0,https://www.wga.hu/html/s/schardt/luna.html,http://www.wga.hu/art/s/schardt/luna.jpg,Web Gallery of Art '17,sculpture,netherlandish,36083,2017-11-15,2017-12-21,36076,1,sculpture,f,"[u'#eae5e0', u'#e7ddd7', u'#dcd5ce', u'#72614f', u'#f2eeeb', u'#efeae7', u'#ede8e4', u'#e8e2dc', u'#e2dcd6', u'#e1d8d3', u'#c9bcb2', u'#302e28']",#dcd5ce,"[3740, 3744, 10691, 8955, 3620, 6018, 4160, 4310, 3756, 6248, 2863, 7431]"
191,d7aff1a0-9402-4af5-822c-51377a6e2f4a,what the?!,sophieleta,sophieleta,sophieleta,2013.0,21.0,https://sophieleta.deviantart.com/art/What-the-388904062,https://orig00.deviantart.net/4fdd/f/2013/209/7/1/illus4_by_sophieleta-d6fjkam.jpg,DeviantArt,painting,modern,388904062,2017-11-15,2017-12-21,4006022,1,painting,f,"[u'#fbc775', u'#eec57d', u'#ce6d37', u'#bc8554', u'#b9592c', u'#9a5d33', u'#fbe89f', u'#fada8d', u'#e39c57', u'#bd6a39', u'#9a4a25', u'#7e341a']",#ce6d37,"[6907, 3427, 7735, 5581, 7033, 2909, 3820, 5180, 4153, 5581, 7449, 5761]"
192,dccd967a-8938-4735-993a-2a0b74a90728,autumn colors,climbtothestars,climbtothestars,climbtothestars,2015.0,21.0,https://climbtothestars.deviantart.com/art/Autumn-Colors-559368641,https://pre00.deviantart.net/00f5/th/pre/i/2015/252/c/1/autumn_colors_by_climbtothestars-d9917lt.jpg,DeviantArt,painting,modern,559368641,2017-11-15,2017-12-21,4006035,1,painting,f,"[u'#f6fbf4', u'#e8d7ba', u'#e1c18e', u'#dff5f0', u'#d1edb4', u'#c8a575', u'#c5894b', u'#b3c99f', u'#864d2d', u'#84876f', u'#3a2117', u'#f0f2cf']",#84876f,"[4905, 4875, 2754, 5402, 3737, 4115, 4546, 6835, 7633, 9195, 7385, 4154]"
193,3c729583-5ef8-463b-a9c4-b91f3edf3c11,christ among the doctors,giovanni serodine,giovanni,serodine,1620.0,17.0,https://www.wga.hu/html/s/serodine/christ_e.html,http://www.wga.hu/art/s/serodine/christ_e.jpg,Web Gallery of Art '17,painting,italian,36442,2017-11-15,2017-12-21,36435,1,painting,f,"[u'#754d30', u'#3e1f1d', u'#241b21', u'#0f0d18', u'#c6a46f', u'#623022', u'#3c2c2c', u'#241418', u'#1e1218', u'#19121a', u'#170c13', u'#0c0813']",#241b21,"[4394, 5959, 8572, 7739, 3633, 5061, 4070, 5584, 3931, 3800, 5853, 6940]"
194,6b11bec7-6cce-43c6-a8e0-c3675539fbb3,"view of the siege of havana, 1762",dominic serres,dominic,serres,1767.0,18.0,https://www.wga.hu/html/s/serres/siege2.html,http://www.wga.hu/art/s/serres/siege2.jpg,Web Gallery of Art '17,painting,french,36468,2017-11-15,2017-12-21,36461,1,painting,f,"[u'#e2d7b5', u'#d8cfaf', u'#cac19f', u'#bfbda5', u'#807758', u'#615131', u'#2e2923', u'#ece0bd', u'#cec8a9', u'#b7b093', u'#a3a083', u'#444233']",#2e2923,"[5490, 6282, 4081, 6999, 6634, 5093, 7482, 3757, 6020, 4699, 4324, 4675]"
195,dea7a065-b710-4ff7-b327-a0fb9e2e643a,circus sideshow,georges seurat,georges,seurat,1887.0,19.0,https://www.wga.hu/html/s/seurat/figures/xcircus1.html,http://www.wga.hu/art/s/seurat/figures/xcircus1.jpg,Web Gallery of Art '17,painting,french,36489,2017-11-15,2017-12-21,36482,1,painting,f,"[u'#988f96', u'#8e7d83', u'#767785', u'#686170', u'#59596d', u'#564758', u'#383950', u'#161726', u'#c0b6b7', u'#786670', u'#474256', u'#2a2637']",#2a2637,"[5639, 3865, 4969, 4860, 6120, 5087, 6633, 7400, 3162, 3654, 5523, 8624]"
196,37e3b95f-baa9-43ae-8e57-9072981e72e5,the damned being plunged into hell (detail),luca signorelli,luca,signorelli,1499.0,15.0,https://www.wga.hu/html/s/signorel/brizio/4/7hell2.html,http://www.wga.hu/art/s/signorel/brizio/4/7hell2.jpg,Web Gallery of Art '17,painting,italian,36604,2017-11-15,2017-12-21,36597,1,painting,f,"[u'#e6dfe1', u'#c59371', u'#a97b5d', u'#a58f7e', u'#6b4f3c', u'#4b3323', u'#cfb09a', u'#a16647', u'#8d5035', u'#806a59', u'#6c3823', u'#341c0f']",#4b3323,"[4005, 4376, 4586, 4073, 5854, 8032, 4375, 4016, 5313, 6425, 6733, 7748]"
197,d7d02e3e-e44e-40d7-af79-1ec2aaded51e,a 'pronk' still-life,joris van son,joris van,son,1675.0,17.0,https://www.wga.hu/html/s/son/pronk.html,http://www.wga.hu/art/s/son/pronk.jpg,Web Gallery of Art '17,painting,flemish,37188,2017-11-15,2017-12-21,37181,1,painting,f,"[u'#846d3e', u'#674d27', u'#4b351d', u'#393328', u'#2e271f', u'#b19866', u'#484437', u'#33281d', u'#322e26', u'#29261f', u'#22221e', u'#1c1c17']",#22221e,"[4433, 3494, 3775, 5609, 6389, 3858, 4435, 5168, 6074, 6811, 8806, 6684]"
198,f45f0a08-fa52-4a6e-8aa1-394d59e3330c,st benedict,spinello aretino,spinello,aretino,1383.0,14.0,https://www.wga.hu/html/s/spinello/spinello/various/s_benedi.html,http://www.wga.hu/art/s/spinello/spinello/various/s_benedi.jpg,Web Gallery of Art '17,painting,italian,37346,2017-11-15,2017-12-21,37339,1,painting,f,"[u'#b8a58e', u'#7c5535', u'#723b21', u'#591f12', u'#26130e', u'#d3c2ad', u'#c6b6a3', u'#997e5f', u'#543620', u'#060001', u'#000003', u'#000000']",#000000,"[7174, 7686, 5344, 6649, 4310, 3682, 6535, 6686, 5663, 1158, 590, 10059]"
199,0bb25e50-75cd-4405-aec5-1a2683296eeb,bedroom from the sagredo palace,abbondio stazio,abbondio,stazio,1718.0,18.0,https://www.wga.hu/html/s/stazio/sagredo2.html,http://www.wga.hu/art/s/stazio/sagredo2.jpg,Web Gallery of Art '17,sculpture,italian,37425,2017-11-15,2017-12-21,37418,1,sculpture,f,"[u'#c69967', u'#624b30', u'#613d21', u'#602d17', u'#38291e', u'#301b15', u'#180b0c', u'#a37a4b', u'#8e683f', u'#8a5631', u'#73522d', u'#483020']",#483020,"[3730, 5878, 5708, 3429, 4188, 5914, 6429, 5540, 6476, 3878, 6716, 7650]"
200,f2e9f532-5015-4166-957e-670fa73d945a,.just a girl.,martina-g,martina-g,martina-g,2010.0,21.0,https://martina-g.deviantart.com/art/Just-a-girl-159819850,https://pre00.deviantart.net/3f00/th/pre/f/2010/117/6/5/6526c027de01868f6890d7fb3eb7809a.jpg,DeviantArt,painting,modern,159819850,2017-11-15,2017-12-21,4006227,1,painting,f,"[u'#ffffff', u'#feffff', u'#f5efe7', u'#c9c3be', u'#c7b19e', u'#a0a9b8', u'#fefcf9', u'#d5d6d9', u'#a5826b', u'#647896', u'#45383b', u'#fffffb']",#ffffff,"[14602, 1860, 4399, 7204, 2982, 7767, 3087, 6814, 4069, 5597, 6460, 695]"
201,a55f5dea-ddb1-4cb4-94c7-1f70178eefbf,abel dying,jean-baptiste stouf,jean-baptiste,stouf,1785.0,18.0,https://www.wga.hu/html/s/stouf/abel1.html,http://www.wga.hu/art/s/stouf/abel1.jpg,Web Gallery of Art '17,sculpture,french,37671,2017-11-15,2017-12-21,37664,1,sculpture,f,"[u'#b9b9bf', u'#8e8786', u'#807773', u'#5f5550', u'#dcdee7', u'#d1d2d9', u'#c9cad1', u'#c2c2c9', u'#b0aeb3', u'#a19ea0', u'#858081', u'#766c68']",#766c68,"[4333, 4735, 8208, 4247, 3998, 4756, 4284, 4003, 4979, 6186, 4327, 11480]"
202,3854d1e8-4da3-4a3e-83d0-715f223ee6b9,an alchemist's laboratory (detail),johannes stradanus,johannes,stradanus,1570.0,16.0,https://www.wga.hu/html/s/stradanu/alchemix.html,http://www.wga.hu/art/s/stradanu/alchemix.jpg,Web Gallery of Art '17,painting,flemish,37683,2017-11-15,2017-12-21,37676,1,painting,f,"[u'#d0c39b', u'#ab956b', u'#7c4b34', u'#7b6b4d', u'#5a4330', u'#362f25', u'#2a231b', u'#161b16', u'#9b764e', u'#413c30', u'#0a1411', u'#030c0a']",#161b16,"[3488, 5103, 3595, 3749, 5049, 5223, 6190, 8611, 4257, 3673, 8199, 8399]"
203,bfba1904-6de4-44f6-96db-3962c53f65f7,pajamas for tristan tzara,o n i a   d e l a u n a y - t e r k s,o n i a   d e l a u n a y - t e r k,s,1923.0,20.0,http://www.moma.org/collection/works/33389,https://www.moma.org//media/W1siZiIsIjEzNzg1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=0796784e32cf1203,MOMA - New York,drawings,unknown,33389,2017-11-15,2017-12-21,2009003,1,drawing,f,"[u'#e7db5c', u'#e6dfd0', u'#e0d9ca', u'#ded9ca', u'#d5d9c0', u'#cdad99', u'#c8d3b5', u'#e3dccb', u'#e3dcce', u'#e1daca', u'#e0d696', u'#473c3d']",#ded9ca,"[5247, 5716, 5534, 10238, 2487, 6104, 5013, 6776, 5405, 5230, 1092, 6694]"
204,0cc6418a-6182-40c7-9b0c-0b19bb82f7a3,untitled,r a n z   h i t z l e r f,r a n z   h i t z l e r,f,1987.0,20.0,http://www.moma.org/collection/works/33488,https://www.moma.org//media/W1siZiIsIjI1ODM3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=e40d82fb85b8f3a2,MOMA - New York,drawings,unknown,33488,2017-11-15,2017-12-21,2009056,1,drawing,f,"[u'#f5f1e7', u'#efe7cf', u'#ad9d8d', u'#646d6a', u'#3f3f3d', u'#373d3c', u'#343333', u'#d1c6ab', u'#997e72', u'#65544d', u'#4e4a47', u'#30302f']",#343333,"[5406, 4157, 5099, 5457, 5332, 2273, 9960, 6058, 5121, 4018, 7578, 5077]"
205,7c01e098-2d13-42b3-a1bd-9c70761d45fc,corps de dame,e a n   d u b u f f e t j,e a n   d u b u f f e t,j,1950.0,20.0,http://www.moma.org/collection/works/33546,https://www.moma.org//media/W1siZiIsIjcxNjE0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMjAwMHgyMDAwXHUwMDNlIl1d.jpg?sha=496f74549cf2d000,MOMA - New York,drawings,unknown,33546,2017-11-15,2017-12-21,2009103,1,drawing,f,"[u'#ebe7dc', u'#e0d7c7', u'#bcb3a8', u'#645b52', u'#e6decf', u'#e3dacb', u'#dfd4c4', u'#dad2c3', u'#2f2824', u'#221c19', u'#1c1816', u'#15100e']",#e6decf,"[2807, 6249, 2736, 3427, 7215, 6772, 4326, 7209, 6415, 6275, 6205, 5900]"
206,2ecd5eb0-b3bd-483c-8c65-089aa084d09b,view of the sala delle quattro stagioni,giuseppe maria terreni,giuseppe maria,terreni,1777.0,18.0,https://www.wga.hu/html/t/terreni/poggio4.html,http://www.wga.hu/art/t/terreni/poggio4.jpg,Web Gallery of Art '17,painting,italian,38252,2017-11-15,2017-12-21,38245,1,painting,f,"[u'#d5d5d0', u'#ae977b', u'#a5896c', u'#8a8374', u'#4b3524', u'#1f130b', u'#bfb8ac', u'#b2a695', u'#7e6c58', u'#745c48', u'#575244', u'#313025']",#1f130b,"[3597, 6145, 4486, 5386, 4706, 6961, 5659, 6368, 6313, 4645, 6560, 4710]"
207,7b083d1d-f81b-4fcc-9886-76a1fff97e7b,virtue crowning honour,giovanni battista tiepolo,giovanni battista,tiepolo,1734.0,18.0,https://www.wga.hu/html/t/tiepolo/gianbatt/1villalo/main08.html,http://www.wga.hu/art/t/tiepolo/gianbatt/1villalo/main08.jpg,Web Gallery of Art '17,painting,italian,38411,2017-11-15,2017-12-21,38404,1,painting,f,"[u'#cfc1b9', u'#cdb399', u'#b3afb8', u'#a3693b', u'#836346', u'#594732', u'#553113', u'#e0d6d1', u'#b3967f', u'#93909d', u'#695845', u'#2a2214']",#2a2214,"[5074, 4568, 5174, 4267, 4752, 5732, 7417, 3665, 6827, 6991, 3267, 7802]"
208,5a2c7c94-69dd-46d7-b9a1-edfd4a062703,ashes of phoenix,d o l p h   g o t t l i e b a,d o l p h   g o t t l i e b,a,1948.0,20.0,http://www.moma.org/collection/works/33707,https://www.moma.org//media/W1siZiIsIjI2MjA2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=3779659a8811e016,MOMA - New York,drawings,unknown,33707,2017-11-15,2017-12-21,2009185,1,drawing,f,"[u'#ac8974', u'#825b45', u'#3c3530', u'#373531', u'#343331', u'#fdfcf1', u'#8d5e48', u'#83563e', u'#79543f', u'#5e4638', u'#3d3a36', u'#31302d']",#83563e,"[839, 3829, 3786, 6912, 6578, 5519, 6335, 10149, 6989, 2970, 4971, 6659]"
209,d5c726a2-ce13-4522-88f4-df05d26f45b7,angelica and medoro with the shepherds,giovanni battista tiepolo,giovanni battista,tiepolo,1757.0,18.0,https://www.wga.hu/html/t/tiepolo/gianbatt/6vicenza/3ariost4.html,http://www.wga.hu/art/t/tiepolo/gianbatt/6vicenza/3ariost4.jpg,Web Gallery of Art '17,painting,italian,38571,2017-11-15,2017-12-21,38564,1,painting,f,"[u'#dfd5cb', u'#b1a38f', u'#624733', u'#4c3f36', u'#3a271c', u'#241b16', u'#cabcad', u'#a68c71', u'#9c7859', u'#7a7266', u'#715842', u'#433025']",#b1a38f,"[3920, 6663, 4449, 5354, 5218, 6247, 5052, 5865, 4834, 5233, 6072, 6629]"
210,779b4449-cc51-46f8-9855-94d196aba1f4,aeneas introducing cupid dressed as ascanius to dido,giovanni battista tiepolo,giovanni battista,tiepolo,1757.0,18.0,https://www.wga.hu/html/t/tiepolo/gianbatt/6vicenza/4virgil31.html,http://www.wga.hu/art/t/tiepolo/gianbatt/6vicenza/4virgil31.jpg,Web Gallery of Art '17,painting,italian,38580,2017-11-15,2017-12-21,38573,1,painting,f,"[u'#c3b1a1', u'#b69f8b', u'#a29993', u'#99897b', u'#865d44', u'#685144', u'#4a2d21', u'#1d130f', u'#e0d0bf', u'#a8886e', u'#8c705d', u'#8a8280']",#4a2d21,"[4609, 3535, 6206, 3204, 4025, 5120, 10436, 6798, 3942, 4223, 6057, 7381]"
211,752da385-895a-4b68-bddf-5d02433d17df,two peasant women on the way to market,giovanni domenico tiepolo,giovanni domenico,tiepolo,1757.0,18.0,https://www.wga.hu/html/t/tiepolo/giandome/3/11valma.html,http://www.wga.hu/art/t/tiepolo/giandome/3/11valma.jpg,Web Gallery of Art '17,painting,italian,38695,2017-11-15,2017-12-21,38688,1,painting,f,"[u'#cb8551', u'#846150', u'#423733', u'#f4eade', u'#efd8c5', u'#dcc0b0', u'#bd6421', u'#95888d', u'#804025', u'#53545e', u'#3b2221', u'#cba38b']",#804025,"[3597, 3999, 5502, 4231, 5563, 6826, 5616, 7012, 8029, 3661, 6586, 4914]"
212,b402ec92-16f8-4c25-9be3-f34591784443,horse,o h n   d .   g r a h a m j,o h n   d .   g r a h a m,j,1953.0,20.0,http://www.moma.org/collection/works/33944,https://www.moma.org//media/W1siZiIsIjIxNjA5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=54aafd933d31090b,MOMA - New York,drawings,unknown,33944,2017-11-15,2017-12-21,2009340,1,drawing,f,"[u'#ede3cf', u'#e0c99e', u'#dec395', u'#dcc59a', u'#d8bf92', u'#988b72', u'#e0c698', u'#dec291', u'#dabe8d', u'#d9c296', u'#d2bc90', u'#c7b289']",#c7b289,"[3623, 6088, 5938, 3932, 6138, 5547, 5814, 4829, 3290, 4995, 7434, 7908]"
213,860d70e0-c83c-4afd-aadc-4332d4fb328f,landscape with a cart crossing a river,lucas van uden,lucas van,uden,1625.0,17.0,https://www.wga.hu/html/u/uden/landcart.html,http://www.wga.hu/art/u/uden/landcart.jpg,Web Gallery of Art '17,painting,flemish,39917,2017-11-15,2017-12-21,39910,1,painting,f,"[u'#b5b9a6', u'#898962', u'#58572e', u'#563d08', u'#44350c', u'#362d0e', u'#282917', u'#232110', u'#1d190a', u'#9fa48c', u'#7a7242', u'#745c16']",#1d190a,"[4238, 6711, 5074, 5415, 5345, 6069, 4768, 5679, 6717, 4898, 5397, 5225]"
